 Full-Stack Developer ,4 ное.,  Remote,E-Motive,https://dev.bg/company/jobads/e-motive-full-stack-developer-3/,"[' Fullstack Development', ' JavaScript', ' Python', ' React']"
 Full-stack Javascript developer ,4 ное.,  Remote,Matrix Global Services– Eastern Europe,https://dev.bg/company/jobads/matrix-global-services-eastern-europe-full-stack-javascript-developer/,"[' Fullstack Development', ' JavaScript', ' Node.js']"
 (Full stack) Java Software Engineer (Retail/E-commerce) ,4 ное., София ,Bright Point,https://dev.bg/company/jobads/full-stack-java-software-engineer-retail-e-commerce/,"[' Fullstack Development', ' Java', ' JavaScript']"
 SENIOR SOLUTION ARCHITECT ,4 ное., София ,Horizons,https://dev.bg/company/jobads/horizons-senior-solution-architect/,"[' Fullstack Development', ' Java', ' JavaScript']"
 (Full stack) Java Software Engineer (Fintech) ,4 ное., София ,Bright Point,https://dev.bg/company/jobads/full-stack-java-software-engineer-fintech/,"[' Fullstack Development', ' Java']"
 Full Stack Developer Intern ,4 ное., София ,TelebidPro,https://dev.bg/company/jobads/telebidpro/,"[' Fullstack Development', ' JavaScript', ' Junior / Intern', ' Python']"
 Software Engineer – Angular & .NET ,4 ное., София ,Resolute Software,https://dev.bg/company/jobads/resolute-software2-resolute-software-software-engineer-angular-net/,"[' .NET', ' Angular', ' Fullstack Development', ' JavaScript']"
 Full-Stack Developer .NET + React (f/m/d) ,4 ное., София ,Hypoport Sofia,https://dev.bg/company/jobads/hypoport-sofia-eood-full-stack-developer-net-react-f-m-d/,"[' .NET', ' Fullstack Development', ' JavaScript', ' React']"
 Senior Software Developer React/ React Native & Ruby/ Node.js ,4 ное., Русе ,MentorMate,https://dev.bg/company/jobads/mentormate-senior-software-developer-react-react-native-ruby-node-js-4/,"[' Fullstack Development', ' JavaScript']"
 Software Developer ,4 ное., София ,Entain (GVC Holdings),https://dev.bg/company/jobads/entain-gvc-holdings-software-developer-2/,"[' .NET', ' Angular', ' Fullstack Development', ' JavaScript']"
 Senior Web Developer ,4 ное., Русе ,ForkPoint,https://dev.bg/company/jobads/forkpoint-senior-web-developer-2/,"[' Fullstack Development', ' JavaScript']"
 Senior Software Engineer ,4 ное., София ,DigitalRoute,https://dev.bg/company/jobads/digitalroute-senior-software-engineer/,"[' Fullstack Development', ' JavaScript']"
 Full Stack Developer (Derivative and Structured Products) ,4 ное., София ,Commerzbank Digital Technology Center,https://dev.bg/company/jobads/commerzbank-digital-technology-center-full-stack-developer-derivative-and-structured-products/,"[' Fullstack Development', ' Java', ' JavaScript']"
 Senior Full Stack Developer ,4 ное., София ,BICA Services,https://dev.bg/company/jobads/bica-services-senior-full-stack-developer/,"[' Fullstack Development', ' JavaScript', ' Node.js', ' React']"
 Full-stack developer ,4 ное., София ,hack,https://dev.bg/company/jobads/hack-full-stack-developer-4/,"[' Fullstack Development', ' JavaScript', ' Node.js']"
 Full Stack Java Developer ,4 ное., София ,NATEK,https://dev.bg/company/jobads/natek-full-stack-java-developer/,"[' Fullstack Development', ' Java', ' JavaScript']"
 Web Development Team Lead with German ,4 ное.,  Remote,Infoleven,https://dev.bg/company/jobads/infoleven-web-development-team-lead-with-german-2/,"[' Fullstack Development', ' JavaScript', ' Node.js']"
 Junior FullStack Java Developer for B2C Platform ,4 ное., София ,Proxiad Bulgaria,https://dev.bg/company/jobads/proxiad-fullstack-java-developer-with-french-for-b2c-platform/,"[' Fullstack Development', ' Java', ' JavaScript', ' Junior / Intern', ' React']"
 Software Development Engineer (Mid-Level) ,4 ное., София ,Hostway Bulgaria,https://dev.bg/company/jobads/hostway-bulgaria-software-development-engineer/,"[' .NET', ' Fullstack Development', ' JavaScript']"
 Senior WordPress Developer ,4 ное.,  Remote,SiteGround,https://dev.bg/company/jobads/siteground-senior-wordpress-developer/,"[' Fullstack Development', ' JavaScript', ' PHP']"
